Date,Close,High,Low,Open,Volume,Regime,Returns
2020-10-29,564.7183837890625,576.3571557017016,563.0965776801362,570.6808634341296,3680773,Recovery,-0.020193717359544117
2020-10-30,566.674072265625,574.0675471142085,559.8052839866341,565.2907653259057,4209087,Recovery,0.0034631216774643203
2020-11-02,568.6297607421875,572.3026832277787,561.9040951871979,564.7660854852651,4085120,Recovery,0.0034511698563222115
2020-11-03,568.3912353515625,577.5973270102747,566.6740528973413,571.7302238787354,3669816,Recovery,-0.0004194739830600813
2020-11-04,569.3452758789062,575.8801888641427,564.7661029062165,570.299272674356,2475177,Recovery,0.0016784926789972232
2020-11-05,574.4014282226562,579.4576576529302,571.6825607366227,575.5462359847436,3794240,Recovery,0.008880643359944873
2020-11-06,585.372314453125,590.8101069413902,574.0197893843847,575.2599733697316,5908936,Recovery,0.01909968480478086
2020-11-09,587.995849609375,593.3859543181521,582.128804772375,592.4319576070296,3819808,Recovery,0.0044818230918572954
2020-11-10,591.4302978515625,598.8237726771084,582.8920152785283,593.3859795470452,7876161,Recovery,0.005840939599266015
2020-11-11,604.0707397460938,614.8985793167217,593.5290875483653,596.2479549319191,7561527,Recovery,0.021372665452630724
2020-11-12,603.59375,624.2954909362746,600.5409487816942,603.927625568593,6913788,Recovery,-0.0007896256426759285
2020-11-13,600.874755859375,609.5561601539839,599.1575735658554,604.786176990133,4107823,Recovery,-0.004504675770126809
2020-11-14,602.305908203125,605.3110216725809,600.874912880022,605.3110216725809,295788,Recovery,0.002381781444126707
2020-11-17,607.9343872070312,616.2818581965354,604.5000224337128,609.603881404932,6173551,Recovery,0.009344884264372855
2020-11-18,673.2831420898438,677.2899397031143,607.695871783536,607.8866827608031,32986476,Recovery,0.10749310494350772
2020-11-19,671.5183715820312,694.89129320887,660.4519737529176,666.843763965726,15336768,Recovery,-0.002621141682434991
2020-11-20,682.6800537109375,685.494355780044,665.3173593740929,677.3376951807301,6730897,Recovery,0.01662155884523364
2020-11-23,672.9969482421875,687.5930853385589,666.8436582055535,683.4432232028917,4484068,Recovery,-0.014183958380084793
2020-11-24,695.7974853515625,711.2045556906593,673.7601843816608,677.3376720863421,16121626,Recovery,0.033879109212795244
2020-11-25,686.8298950195312,699.2318513829771,683.0615966328636,698.3255429263354,5423034,Recovery,-0.012888218944195007
2020-11-26,694.9866333007812,702.9047946908607,686.8776609149794,688.7856544175211,6798860,Recovery,0.01187592203018184
2020-11-27,688.78564453125,708.7718878289752,678.291680417893,703.0002192120968,11302666,Recovery,-0.00892245760192567
2020-12-01,700.7582397460938,702.618544891273,675.4773280833392,702.5231685155553,5710611,Recovery,0.017382178780731783
2020-12-02,718.931884765625,723.1294935069964,696.9422726309655,700.2335728682524,6337698,Recovery,0.025934258048990078
2020-12-03,711.5384521484375,721.5554180157211,709.4873940739219,715.5452501408191,2957787,Recovery,-0.010283912528928685
2020-12-04,716.022216796875,729.2827943151749,709.010364291326,714.6389099262507,5356456,Recovery,0.006301507156639463
2020-12-07,717.6917114257812,721.0783880920283,709.8212385886978,715.4975306439408,3525945,Recovery,0.002331624061016946
2020-12-08,719.3134765625,728.8534430951592,709.3441998904042,718.6933554469432,4333519,Recovery,0.0022596960657339515
2020-12-09,720.2675170898438,727.8518025907607,715.6883445207005,721.9846995248552,3213975,Recovery,0.0013263209413272303
