Date,Close,High,Low,Open,Volume,Regime,Returns
2026-01-02,370.3500061035156,372.8999938964844,368.5499877929688,369.2000122070313,7077536,Oct 2024 Crash,0.0076180612257945
2026-01-05,373.5499877929688,375.0,369.1000061035156,370.3500061035156,9591926,Oct 2024 Crash,0.0086404256425438
2026-01-06,368.8999938964844,371.5,360.0,371.5,17493340,Oct 2024 Crash,-0.012448116847648
2026-01-07,363.3500061035156,367.25,359.20001220703125,367.0499877929688,10682220,Oct 2024 Crash,-0.0150446947270107
2026-01-08,359.45001220703125,365.3500061035156,358.0,363.2999877929688,7353203,Oct 2024 Crash,-0.0107334356157222
2026-01-09,354.1499938964844,359.75,352.20001220703125,358.0,8018768,Oct 2024 Crash,-0.0147447993616821
2026-01-12,350.54998779296875,354.1499938964844,347.6499938964844,352.95001220703125,9771562,Oct 2024 Crash,-0.0101652016534211
2026-01-13,349.75,351.8999938964844,345.6000061035156,350.6499938964844,7527115,Oct 2024 Crash,-0.0022820933413959
2026-01-14,349.79998779296875,354.0,347.1000061035156,349.0,6249594,Oct 2024 Crash,0.0001429243544495
2026-01-16,353.6000061035156,359.70001220703125,349.6499938964844,349.70001220703125,10735620,Oct 2024 Crash,0.0108634032108541
2026-01-19,344.0,353.6000061035156,338.3500061035156,353.6000061035156,14364950,Oct 2024 Crash,-0.0271493380594152
2026-01-20,337.8500061035156,346.6000061035156,336.75,344.8500061035156,11541900,Oct 2024 Crash,-0.0178778892339661
2026-01-21,339.25,343.70001220703125,335.95001220703125,336.0,9873473,Oct 2024 Crash,0.004143832680753
2026-01-22,347.29998779296875,351.75,343.1000061035156,344.45001220703125,10714260,Oct 2024 Crash,0.0237287775769159
2026-01-23,344.45001220703125,351.0,342.1499938964844,347.1000061035156,8354700,Oct 2024 Crash,-0.0082060918114296
2026-01-27,340.54998779296875,345.0,335.8999938964844,340.0,12510460,Oct 2024 Crash,-0.0113224685029722
2026-01-28,340.45001220703125,346.6000061035156,337.04998779296875,341.8999938964844,9425163,Oct 2024 Crash,-0.000293570957337
2026-01-29,351.79998779296875,352.6499938964844,335.6000061035156,340.5,13586970,Oct 2024 Crash,0.0333381559082908
2026-01-30,350.04998779296875,353.0,348.3999938964844,350.79998779296875,9910289,Oct 2024 Crash,-0.0049744174551531
2026-02-02,362.8999938964844,364.5,341.1000061035156,344.6499938964844,19654610,Oct 2024 Crash,0.0367090602817434
2026-02-03,372.0499877929688,384.6000061035156,366.0,381.1499938964844,16720220,Oct 2024 Crash,0.0252135410591778
2026-02-04,375.4500122070313,377.6000061035156,368.4500122070313,372.5,10142350,Oct 2024 Crash,0.0091386225658323
2026-02-05,374.1499938964844,375.6000061035156,364.2999877929688,375.0,14013830,Oct 2024 Crash,-0.0034625603097064
2026-02-06,369.5,381.7999877929688,361.0,365.0,23116970,Oct 2024 Crash,-0.0124281544095677
2026-02-09,377.3999938964844,379.8999938964844,369.6000061035156,370.2999877929688,8800284,Oct 2024 Crash,0.0213802270540848
2026-02-10,379.3500061035156,382.5,376.75,378.0,8921719,Oct 2024 Crash,0.0051669640661575
2026-02-11,384.7000122070313,387.3500061035156,382.1000061035156,382.5,10933650,Oct 2024 Crash,0.0141030869050671
2026-02-12,383.4500122070313,386.8999938964844,380.1499938964844,385.0,8324442,Oct 2024 Crash,-0.0032492850541613
2026-02-13,380.25,387.5,374.3999938964844,379.0,15565860,Oct 2024 Crash,-0.0083453177863077
2026-02-16,377.25,379.6000061035156,375.1000061035156,378.2999877929688,5004467,Oct 2024 Crash,-0.0078895463510848
2026-02-17,382.8500061035156,383.6000061035156,373.5499877929688,376.1000061035156,7843059,Oct 2024 Crash,0.0148442839059392
