Date,Close,High,Low,Open,Volume,Regime,Returns,Price_Change,Gain,Loss,Avg_Gain,Avg_Loss,RS,RSI_Manual,EMA_12,EMA_26,MACD_Line,Signal_Line,MACD_Histogram,BB_Middle,BB_Std,BB_Upper,BB_Lower,BB_Width,BB_Upper_Touch,BB_Lower_Touch,OBV,OBV_Normalized,TR,ATR_14
2025-11-04,406.5,417.5,405.1000061035156,417.3999938964844,8889004,Oct 2024 Crash,-0.0251798561151078,-10.5,0.0,10.5,2.2063713431562437,1.5853490658503466,1.391725892223486,58.189188683727366,406.96260463290474,401.551613042282,5.410991590622757,4.4519145790488786,0.9590770115738785,,,,,,False,False,40535930.0,95.92395046013164,12.399993896484375,
2025-11-06,407.8500061035156,409.7000122070313,405.3999938964844,407.1499938964844,6862359,Oct 2024 Crash,0.0033210482251306,1.350006103515625,1.350006103515625,0.0,2.1152069860516756,1.4165807393414067,1.493177852351058,59.89054695568535,407.09912793607566,402.01816067644745,5.08096725962821,4.577725115164745,0.5032421444634645,,,,,,False,False,47398289.0,99.07068267494013,4.300018310546932,7.978574480329229
2025-11-07,405.7000122070313,407.2000122070313,401.4500122070313,406.7000122070313,6930046,Oct 2024 Crash,-0.0052715308674989,-2.149993896484318,0.0,2.149993896484318,1.8976527830343928,1.4920140732594507,1.271873246402284,55.983459835024235,406.88387936237655,402.29089041945366,4.5929889429228865,4.580777880716374,0.01221106220651258,,,,,,False,False,40468243.0,95.8929126109862,6.399993896484318,7.657143729073645
2025-11-10,410.4500122070313,412.9500122070313,406.0,406.0,7913640,Oct 2024 Crash,0.011708158385699,4.75,4.75,0.0,2.182085676295125,1.3432320886824192,1.624503832718544,61.89755992986421,407.43251518463114,402.89526981112607,4.537245373505073,4.572071379274114,-0.034826005769041046,,,,,,False,False,48381883.0,99.52170934464544,7.25,7.44285801478793
2025-11-11,407.6000061035156,413.7000122070313,402.6499938964844,412.5499877929688,8120946,Oct 2024 Crash,-0.006943613153258,-2.850006103515682,0.0,2.850006103515682,1.9704769952978616,1.4893521358022803,1.323043052029069,56.95301474819647,407.4582830183057,403.2437687957475,4.2145142225581935,4.50055994793093,-0.28604572537273665,,,,,,False,False,40260937.0,95.7978525203493,11.050018310546932,7.746431623186372
2025-11-12,402.1499938964844,411.3999938964844,401.8999938964844,407.6000061035156,12940220,Oct 2024 Crash,-0.0133709816619755,-5.45001220703125,0.0,5.45001220703125,1.784149242994307,1.863871041869984,0.957227835464575,48.907327911436724,406.64162315341014,403.1627484328391,3.4788747205710138,4.296222902458947,-0.8173481818879331,,,,,,False,False,27320717.0,89.8641193623042,9.5,8.164289202008916
2025-11-13,397.9500122070313,404.0,397.3999938964844,404.0,13165720,Oct 2024 Crash,-0.0104438188566382,-4.199981689453068,0.0,4.199981689453068,1.6192547887820312,2.07977881512678,0.7785706715564001,43.77507647053939,405.3044522385826,402.77661982352004,2.527832415062562,3.9425448049796703,-1.4147123899171081,405.2775024414062,6.550642803774497,418.37878804895524,392.1762168338572,0.06465340675772231,False,False,14154997.0,83.82698326156267,6.600006103515625,8.132147652762265
2025-11-14,391.2000122070313,399.6000061035156,387.2999877929688,397.9500122070313,21834850,Oct 2024 Crash,-0.0169619293703862,-6.75,0.0,6.75,1.472677340343389,2.5025344615298466,0.5884743498969095,37.04651258203199,403.1345383875747,401.91909333340976,1.2154450541649453,3.3971248548167257,-2.1816798006517804,405.29500274658204,6.510414560394181,418.3158318673704,392.2741736257937,0.06425358828778771,False,True,-7679853.0,73.8146207634026,12.300018310546818,8.475006103515609
2025-11-17,372.7000122070313,380.0,363.0,380.0,32393340,Oct 2024 Crash,-0.0472903870724048,-18.5,0.0,18.5,1.3418658891302224,3.9235189674311544,0.34200570973887306,25.48466875043478,398.452303590568,399.75471695367804,-1.3024133631100199,2.457217211231377,-3.7596305743413967,404.0900039672852,9.642428568475248,423.3748611042357,384.8051468303347,0.09544832560872647,False,True,-40073193.0,58.960666529407476,28.200012207031307,9.910720825195304
2025-11-18,371.2999877929688,374.0,369.1499938964844,373.1000061035156,17484750,Oct 2024 Crash,-0.0037564378003959,-1.4000244140625,0.0,1.4000244140625,1.2247119740459158,3.703200924461384,0.3307171279732939,24.85254912717491,394.27502423709126,397.64695923806994,-3.371935000978681,1.2913867687893654,-4.6633217697680465,402.82500305175785,12.038606082214171,426.90221521618616,378.74779088732953,0.11954179597602935,False,True,-57557943.0,50.94304079853668,4.850006103515625,9.85714939662388
2025-11-19,360.8500061035156,371.25,360.3500061035156,371.2000122070313,17854510,Oct 2024 Crash,-0.0281443092728566,-10.449981689453182,0.0,10.449981689453182,1.1194576280977615,4.2830335804032105,0.2613702664438074,20.72113743260263,389.1327137550027,394.92125900588076,-5.78854525087803,-0.12459963514411387,-5.663945615733916,400.8800033569336,15.270227207545245,431.4204577720241,370.33954894184313,0.15236706325757052,False,True,-75412453.0,42.75586175462184,10.949981689453182,10.071432931082594
2025-11-20,359.79998779296875,364.3999938964844,359.25,362.0,15999030,Oct 2024 Crash,-0.0029098470078607,-1.050018310546875,0.0,1.050018310546875,1.024625416104455,4.009156318992618,0.255571330868414,20.354982993411326,384.6199866839206,392.31968336047987,-7.699696676559256,-1.6396190434271425,-6.060077633132114,398.7775024414063,17.81281843570196,434.4031393128102,363.15186557000237,0.17867425646279284,False,True,-91411483.0,35.419512387489114,5.149993896484375,9.660718645368307
2025-11-21,362.25,364.25,358.0,359.0,10829320,Oct 2024 Crash,0.0068093726796927,2.45001220703125,2.45001220703125,0.0,1.1437906955488528,3.6739825709754985,0.3113217532888728,23.741065265489524,381.17845027100975,390.0922994078517,-8.913849136841975,-3.0944650621101095,-5.8193840747318655,396.5975021362305,19.49065040607857,435.57880294838765,357.61620132407336,0.19657865015381332,False,False,-80582163.0,40.38529312097594,6.25,9.503574916294651
2025-11-24,358.29998779296875,362.8500061035156,356.79998779296875,362.5,12671920,Oct 2024 Crash,-0.0109041054714458,-3.95001220703125,0.0,3.95001220703125,1.0493175000905108,3.6967816738715724,0.2838462188630089,22.1090512783055,377.6586868128496,387.73731336230486,-10.078626549455237,-4.491297359579136,-5.587329189876101,394.3475021362305,21.198746118183735,436.74499437259794,351.95000989986306,0.21502604685813828,False,False,-93254083.0,34.57458883000602,6.050018310546875,9.375004359654026
2025-11-25,352.45001220703125,358.1000061035156,352.0,358.0,12577560,Oct 2024 Crash,-0.0163270326130117,-5.8499755859375,0.0,5.8499755859375,0.963604708009007,3.872663865944179,0.24882219096856067,19.924549128613677,373.78042918118524,385.123439202655,-11.343010021469752,-5.861639891957259,-5.481370129512492,391.46750335693366,22.805001355742846,437.0775060684193,345.857500645448,0.23302063297907621,False,False,-105831643.0,28.807153282596342,6.29998779296875,8.939289637974339
2025-11-26,359.25,362.8500061035156,354.29998779296875,354.45001220703125,13130210,Oct 2024 Crash,0.0192934815078809,6.79998779296875,6.79998779296875,0.0,1.4355060191105213,3.5595392596269564,0.4032842214699899,28.73859873144839,371.544978537926,383.20688815060646,-11.66190961268046,-7.0216938361019,-4.640215776578561,388.85500335693365,23.375039685497168,435.605082727928,342.1049239859393,0.24044993104065582,False,False,-92701433.0,34.828006285798395,10.399993896484375,9.375002179827012
2025-11-27,357.79998779296875,362.7999877929688,356.45001220703125,362.0,8871759,Oct 2024 Crash,-0.0040362204788622,-1.45001220703125,0.0,1.45001220703125,1.320521943141913,3.3905660782927556,0.38946946104257396,28.030084284856443,369.43036457716335,381.3248955315222,-11.894530954358856,-7.996261259753291,-3.898269694605565,386.1775024414063,23.727028498195168,433.6315594377967,338.72344544501595,0.24576292868635163,False,False,-101573192.0,30.759864434385904,6.349975585937557,9.371429443359387
2025-11-28,356.79998779296875,359.75,355.1000061035156,358.0,10905210,Oct 2024 Crash,-0.0027948575576213,-1.0,0.0,1.0,1.2156574235633864,3.200727836964908,0.3798065582221243,27.526072836724566,367.48722968728725,379.5082356990368,-12.021006011749535,-8.80121021015254,-3.2197958015969945,383.3950012207032,23.74692565409274,430.88885252888866,335.9011499125177,0.24775414993397582,False,False,-112478402.0,25.759284369097607,4.649993896484375,9.1857147216797
2025-12-01,363.7999877929688,365.0,358.70001220703125,359.0,12714130,Oct 2024 Crash,0.0196188347519277,7.000000000000057,7.000000000000057,0.0,1.6713624447688966,2.9485664672772063,0.5668389922077226,36.17723295289133,366.91996170354594,378.3446617800688,-11.424700076522868,-9.325908183426606,-2.098791893096262,381.0850006103516,23.264870306502615,427.6147412233568,334.55525999734635,0.24419612705030366,False,False,-99764272.0,31.58934404016161,8.20001220703125,8.982142857142865
2025-12-02,361.75,364.0,359.6000061035156,364.0,8576018,Oct 2024 Crash,-0.0056349309009197,-2.049987792968807,0.0,2.049987792968807,1.5406495721948106,2.878290986264525,0.5352653986504267,34.86468197100977,366.1245829799235,377.1154275741378,-10.990844594214309,-9.658895465584147,-1.3319491286301623,378.3225006103516,22.022902623875325,422.36830585810225,334.27669536260095,0.23284792829763548,False,False,-108340290.0,27.656814116358802,4.399993896484375,8.617856706891748
2025-12-03,356.8500061035156,361.7000122070313,354.1000061035156,361.7000122070313,9504331,Oct 2024 Crash,-0.0135452491955339,-4.899993896484375,0.0,4.899993896484375,1.4209706903587584,3.0353384732898285,0.4681424173491433,31.886716970851808,364.6977249989377,375.6142852429806,-10.916560244042898,-9.910428421275897,-1.006131822767001,375.8400009155274,21.47090689309804,418.7818147017235,332.89818712933135,0.2285111413452105,False,False,-117844621.0,23.298606605224073,7.649993896484375,8.692855834960946
2025-12-04,356.45001220703125,359.5,354.29998779296875,357.0,9173145,Oct 2024 Crash,-0.0011209020306653,-0.399993896484375,0.0,0.399993896484375,1.3112744046513272,2.83189478961906,0.4630378252250384,31.649067251820085,363.4288461078752,374.19470946253995,-10.76586335466476,-10.08151540795367,-0.6843479467110889,373.2700012207032,20.49162893884931,414.2532590984018,332.28674334300456,0.2195904184299369,False,False,-127017766.0,19.09226431351222,5.20001220703125,8.185712541852691
2025-12-05,353.6000061035156,356.54998779296875,353.0,355.0,5667381,Oct 2024 Crash,-0.0079955281411528,-2.850006103515625,0.0,2.850006103515625,1.2106271580855126,2.8332849287607322,0.4272874732069521,29.93702959130482,361.9167168764352,372.66917588038996,-10.752459003954755,-10.215704127153888,-0.5367548768008668,370.6650009155274,19.436418392069175,409.5378376996658,331.79216413138903,0.209746464803119,False,False,-132685147.0,16.493488824457568,3.54998779296875,6.424996512276794
2025-12-08,348.29998779296875,356.20001220703125,345.79998779296875,353.95001220703125,7186158,Oct 2024 Crash,-0.0149887393073044,-5.300018310546875,0.0,5.300018310546875,1.1181974669765677,3.0216165740603262,0.3700659695131269,27.01081391318955,359.8218354789788,370.86405083687725,-11.042215357898442,-10.3810063733028,-0.6612089845956426,367.5574996948243,17.6246362412532,402.8067721773307,332.3082272123179,0.19180276561775053,False,False,-139871305.0,13.198278696380072,10.4000244140625,6.8214263916015705
2025-12-09,344.70001220703125,348.6499938964844,341.70001220703125,348.5,9143402,Oct 2024 Crash,-0.0103358475799814,-3.5999755859375,0.0,3.5999755859375,1.0332426339494896,3.0655572864432497,0.3370488747735288,25.208418415566044,357.4954011294484,368.9259739013331,-11.430572771884727,-10.590919653019185,-0.8396531188655416,364.4125,15.598870072522029,395.6102401450441,333.21475985495596,0.17122211858838027,False,False,-149014707.0,9.00557504646254,6.949981689453125,6.5357121058872805
2025-12-10,343.3999938964844,347.5,341.95001220703125,347.0,8705054,Oct 2024 Crash,-0.0037714484029842,-1.300018310546875,0.0,1.300018310546875,0.9550974936401944,2.9320278651246783,0.32574639040805325,24.570792179022362,355.32687693976163,367.0351605676406,-11.708283627878984,-10.814392447991146,-0.893891179887838,361.475,13.510228182677249,388.4954563653545,334.4545436346455,0.14950110721546167,False,False,-157719761.0,5.013875711955627,5.54998779296875,6.564283098493307
2025-12-11,346.6499938964844,348.20001220703125,341.3999938964844,343.3999938964844,6756893,Oct 2024 Crash,0.0094641818805032,3.25,3.25,0.0,1.127936851571484,2.711203750705699,0.4160280654959604,29.379930781968483,353.99197185618056,365.525148221629,-11.533176365448469,-10.958149231482611,-0.5750271339658575,358.9099990844727,10.823387790348884,380.55677466517045,337.26322350377495,0.12062509061277496,False,False,-150962868.0,8.112246530957373,6.800018310546875,6.6035701206752275
2025-12-12,347.45001220703125,349.3500061035156,344.75,348.0,7241621,Oct 2024 Crash,0.0023078561218314,0.800018310546875,0.800018310546875,0.0,1.1033354401029558,2.507801287283777,0.4399612703357325,30.553687755307052,352.9855165255422,364.18624925758473,-11.200732732042525,-11.006665931594595,-0.19406680044792957,356.72249908447264,8.009047412708728,372.7405939098901,340.7044042590552,0.089807034131729,False,False,-143721247.0,11.432889197441844,4.600006103515625,6.499997820172995
2025-12-15,347.1499938964844,348.75,343.04998779296875,347.45001220703125,8169383,Oct 2024 Crash,-0.0008634862570334,-0.300018310546875,0.0,0.300018310546875,1.0208564363744472,2.3427601458943292,0.4357494462945731,30.34996443280329,352.08774381337946,362.92430441602176,-10.836560602642294,-10.972644865804135,0.13608426316184108,355.4449981689453,7.335794460367372,370.11658708968,340.77340924821056,0.08255335703872381,False,False,-151890630.0,7.686821604474344,5.70001220703125,6.457142421177459
2025-12-16,345.45001220703125,349.3500061035156,343.8999938964844,347.1499938964844,8391226,Oct 2024 Crash,-0.0048969659206159,-1.699981689453125,0.0,1.699981689453125,0.9447960397628683,2.294869000197165,0.4116993343331125,29.163386588093815,351.06655433547974,361.629912400541,-10.563358065061266,-10.890787505655561,0.3274294405942957,354.1524993896484,6.639482040045558,367.4314634697395,340.8735353095573,0.07499009100868276,False,False,-160281856.0,3.8390279848256754,5.45001220703125,6.103572300502236
2025-12-17,346.3500061035156,350.0,345.3999938964844,346.45001220703125,7045390,Oct 2024 Crash,0.0026052796777584,0.899993896484375,0.899993896484375,0.0,0.9414682333908608,2.124411090755035,0.4431666909892918,30.70793510938786,350.34093153056216,360.4980674896502,-10.157135959088066,-10.744057196342062,0.5869212372539963,353.42749938964846,6.661284524219483,366.75006843808745,340.10493034120947,0.07539067600255442,False,False,-153236466.0,7.069688997881042,4.600006103515625,5.978574480329241
2025-12-18,345.79998779296875,347.45001220703125,337.70001220703125,346.3500061035156,15417500,Oct 2024 Crash,-0.0015880418676317,-0.550018310546875,0.0,0.550018310546875,0.8717366916066885,2.0078008515094945,0.4341748789235267,30.27349630119116,349.6423248017016,359.4093208454516,-9.766996043749998,-10.54864496582365,0.7816489220736518,352.7274993896484,6.691911234533132,366.1113218587147,339.34367692058214,0.07588760440977999,False,False,-168653966.0,0.0,9.75,6.342860630580357
2025-12-19,352.6499938964844,354.79998779296875,347.0,347.3999938964844,74052760,Oct 2024 Crash,0.0198091565798919,6.850006103515625,6.850006103515625,0.0,1.3133628799780255,1.859480764881326,0.7063062467666051,41.39387335099033,350.10504312397586,358.9086299603429,-8.80358683636706,-10.199633339932333,1.3960465035652732,352.2474990844727,6.306103254260455,364.8597055929936,339.6352925759518,0.07160991371862861,False,False,-94601206.0,33.956866070032454,9.0,6.400002615792411
2025-12-22,359.1499938964844,360.9500122070313,353.6000061035156,356.25,10798310,Oct 2024 Crash,0.0184318732808712,6.5,6.5,0.0,1.6955758017027498,1.7224521739871157,0.984396447872249,49.60684388080613,351.4965740120541,358.92650877042746,-7.429934758373349,-9.645693623620538,2.2157588652471887,352.2899993896484,6.351740401194104,364.9934801920366,339.58651858726023,0.07211945172668709,False,False,-83802896.0,38.90842717933739,8.300018310546932,6.678575788225451
2025-12-23,363.25,366.75,357.6499938964844,361.0,11885570,Oct 2024 Crash,0.0114158601508909,4.100006103515625,4.100006103515625,0.0,1.8723626169508805,1.5958081061483387,1.1733006053403483,53.98703715708966,353.30479339481496,359.2467673800254,-5.9419739852104385,-8.904949695938518,2.962975710728079,352.8299987792969,6.808707810087696,366.4474143994723,339.2125831591215,0.07718967019407776,False,False,-71917326.0,44.35855096481136,9.100006103515625,6.782148088727682
2025-12-24,359.20001220703125,364.8999938964844,358.54998779296875,364.0,9212351,Oct 2024 Crash,-0.0111493125752752,-4.04998779296875,0.0,4.04998779296875,1.7349843818353134,1.775875188763409,0.9769742788306148,49.41765248501349,354.2117501351559,359.2433040338777,-5.031553898721768,-8.130270536495168,3.0987166377734,352.82749938964844,6.806235798985906,366.43997098762026,339.2150277916766,0.0771621918445691,False,False,-81129677.0,40.134230776109014,6.350006103515625,6.864290509905138
2025-12-26,358.79998779296875,360.3999938964844,354.70001220703125,359.20001220703125,8589856,Oct 2024 Crash,-0.0011136536761361,-0.4000244140625,0.0,0.4000244140625,1.6079326719087363,1.6751225852473801,0.9598895543941811,48.976716684981334,354.9176328517425,359.2104657938104,-4.292832942067889,-7.362783017609712,3.069950075541823,352.87749938964845,6.848230836013471,366.5739610616754,339.1810377176215,0.07762728819897505,False,False,-89719533.0,36.19535544245684,5.699981689453125,7.017861502511165
2025-12-29,358.6000061035156,362.7999877929688,357.8500061035156,358.5,10050260,Oct 2024 Crash,-0.000557362587115,-0.199981689453125,0.0,0.199981689453125,1.4903965230217646,1.5672932071979144,0.9509366314975425,48.74256888434156,355.48415181355375,359.16524655749225,-3.681094743938502,-6.6264453628754705,2.9453506189369687,352.9675003051758,6.914006419479029,366.79551314413385,339.13948746621776,0.0783528955328881,False,False,-99769793.0,31.58681238762668,4.949981689453182,6.628572736467642
2025-12-30,361.75,363.9500122070313,358.45001220703125,358.6000061035156,13807060,Oct 2024 Crash,0.0087841434547413,3.149993896484375,3.149993896484375,0.0,1.6115070949943697,1.4529186126078522,1.1091516627361984,52.58757264033341,356.4481284576224,359.3567097754558,-2.9085813178334092,-5.882872553867058,2.9742912360336486,352.86500091552733,6.758408422971602,366.38181776147053,339.34818406958414,0.07661183064839576,False,False,-85962733.0,37.918034711290275,5.500000000000057,6.525002615792423
2025-12-31,367.3500061035156,368.5,360.6499938964844,361.75,10439180,Oct 2024 Crash,0.0154803209495939,5.600006103515625,5.600006103515625,0.0,1.9021216344973646,1.3470544083956244,1.4120599900362147,58.54166131311743,358.12534040314443,359.9488057997565,-1.8234653966120504,-5.070991122416056,3.247525725804006,353.14500122070314,7.244416241671104,367.63383370404534,338.65616873736093,0.08205599645051863,False,False,-75523553.0,42.704916890171404,7.850006103515625,6.689289637974342
2026-01-01,367.5499877929688,371.0,365.5499877929688,368.8500061035156,7214281,Oct 2024 Crash,0.000544390053438,0.19998168945318184,0.19998168945318184,0.0,1.7782760471322914,1.2490444034567314,1.4237092310016448,58.7409253878721,359.5752861554251,360.51185631777224,-0.9365701623471523,-4.244106930402276,3.3075367680551233,353.6800003051758,7.8980406082006125,369.476081521577,337.8839190887746,0.08932414161259569,False,False,-68309272.0,46.0130228096345,5.450012207031193,6.592860630580366
2026-01-02,370.3500061035156,372.8999938964844,368.5499877929688,369.2000122070313,7077536,Oct 2024 Crash,0.0076180612257943,2.800018310546818,2.800018310546818,0.0,1.8525179890355836,1.1582862099704692,1.5993611709171727,61.52900908159852,361.23293537820825,361.2406081537532,-0.007672775544961041,-3.396820099430813,3.389147323885852,354.375,8.723101510813203,371.8212030216264,336.9287969783736,0.09846181599506956,False,False,-61231736.0,49.25842435925713,5.350006103515568,6.64643205915179
2026-01-05,373.5499877929688,375.0,369.1000061035156,370.3500061035156,9591926,Oct 2024 Crash,0.008640425642544,3.199981689453182,3.199981689453182,0.0,1.9503069098937866,1.0742263881861445,1.8155455231247148,64.48290422631163,363.1278665189406,362.1524140529543,0.9754524659862795,-2.5223655863473944,3.497818052333674,355.3724990844727,9.714170203859595,374.80083949219187,335.9441586767535,0.10934070845533289,False,False,-51639810.0,53.65679852567121,5.899993896484375,6.660716465541299
2026-01-06,368.8999938964844,371.5,360.0,371.5,17493340,Oct 2024 Crash,-0.0124481168476482,-4.649993896484432,0.0,4.649993896484432,1.8089298373169331,1.333432536702622,1.3565964437842084,57.565920858549454,364.0158861154858,362.6522347821047,1.3636513333810854,-1.7451622024016984,3.108813535782784,356.4024993896484,10.012338807661873,376.4271770049722,336.3778217743247,0.11237114021151201,False,False,-69133150.0,45.635233853435615,13.549987792968807,7.239286150251124
2026-01-07,363.3500061035156,367.25,359.20001220703125,367.0499877929688,10682220,Oct 2024 Crash,-0.0150446947270107,-5.54998779296875,0.0,5.54998779296875,1.6779401306375594,1.6387651841174602,1.023905161581277,50.59057020148612,363.9134430367211,362.70392154665365,1.2095214900674591,-1.154225463907867,2.363746953975326,357.33499908447266,9.72955391753933,376.7941069195513,337.875891249394,0.10891240927944261,False,False,-79815370.0,40.73690577125985,9.699981689453125,7.603570120675231
2026-01-08,359.45001220703125,365.3500061035156,358.0,363.2999877929688,7353203,Oct 2024 Crash,-0.0107334356157222,-3.899993896484375,0.0,3.899993896484375,1.556555230363243,1.802346122874665,0.8636272526170523,46.34120108537149,363.226761370615,362.4628912252001,0.7638701454148986,-0.7706063420433139,1.5344764874582126,358.1375,9.165234443788934,376.46796888757785,339.8070311124221,0.1023655377478084,False,False,-87168573.0,37.365097219400866,7.350006103515625,7.432141985212062
2026-01-09,354.1499938964844,359.75,352.20001220703125,358.0,8018768,Oct 2024 Crash,-0.0147447993616821,-5.300018310546875,0.0,5.300018310546875,1.444054228316353,2.055142566116088,0.702654040709886,41.268162757064204,361.83033560536416,361.8471210527027,-0.0167854473385205,-0.6198421631023553,0.6030567157638348,358.5125,8.817309036417047,376.1471180728341,340.8778819271659,0.0983765869967384,False,False,-95187341.0,33.68809407971152,7.54998779296875,7.328569684709829
2026-01-12,350.54998779296875,354.1499938964844,347.6499938964844,352.95001220703125,9771562,Oct 2024 Crash,-0.0101652016534211,-3.600006103515625,0.0,3.600006103515625,1.3397726385881477,2.166704045203333,0.6183459349485904,38.208514112789686,360.0948974803802,361.01029636679647,-0.9153988864162557,-0.6789535077651354,-0.23644537865112025,358.66749877929686,8.638031897784849,375.9435625748666,341.39143498372715,0.09633470472996718,False,False,-104958903.0,29.207347891061445,6.5,7.199996948242192
2026-01-13,349.75,351.8999938964844,345.6000061035156,350.6499938964844,7527115,Oct 2024 Crash,-0.0022820933413959,-0.79998779296875,0.0,0.79998779296875,1.2430976623933065,2.068084878529563,0.6010863844607607,37.542408098311576,358.50337479109095,360.17620033962635,-1.6728255485353998,-0.8777279159191883,-0.7950976326162115,358.79749908447263,8.473572447513872,375.7446439795004,341.8503541894449,0.09446634905912674,False,False,-112486018.0,25.755792055077315,6.29998779296875,6.999995640345986
2026-01-14,349.79998779296875,354.0,347.1000061035156,349.0,6249594,Oct 2024 Crash,0.0001429243544495,0.04998779296875,0.04998779296875,0.0,1.1570682719114642,1.9189652658903493,0.60296467709884,37.61559351327246,357.16439217599526,359.4075920028369,-2.2431998268416464,-1.15082229810368,-1.0923775287379665,359.0149978637695,8.163077527112764,375.34115291799503,342.688842809544,0.09094971046541396,False,False,-106236424.0,28.62154110278436,6.899993896484375,7.039280482700897
2026-01-16,353.6000061035156,359.70001220703125,349.6499938964844,349.70001220703125,10735620,Oct 2024 Crash,0.0108634032108541,3.800018310546875,3.800018310546875,0.0,1.3475097823602773,1.780691504225277,0.7567339874216654,43.076185287011704,356.61602508792146,358.977400454739,-2.3613753668175264,-1.3929329118464493,-0.9684424549710771,359.3774978637695,7.7200110922872796,374.8175200483441,343.93747567919496,0.08592648274504634,False,False,-95500804.0,33.544355735470056,10.050018310546875,7.349997384207593
