Date,Close,High,Low,Open,Volume,Regime,Returns
2020-02-18,7692.2998046875,7758.0,7620.5,7758.0,945900,Pre-COVID,-0.0100637275995753
2020-02-19,7687.35009765625,7769.39990234375,7606.25,7754.35009765625,1159800,Pre-COVID,-0.0006434625738629
2020-02-20,7697.89990234375,7756.35009765625,7667.85009765625,7687.5,1042600,Pre-COVID,0.0013723590773777
2020-02-24,7429.10009765625,7644.0498046875,7414.0,7644.0498046875,891100,Pre-COVID,-0.0349185892383011
2020-02-25,7366.0,7485.14990234375,7339.89990234375,7452.75,1280000,Pre-COVID,-0.0084936394484921
2020-02-26,7207.9501953125,7328.2001953125,7178.5,7306.2998046875,1164600,Pre-COVID,-0.0214566663979771
2020-02-27,7178.85009765625,7202.0498046875,7090.4501953125,7200.14990234375,1207900,Pre-COVID,-0.0040372223541687
2020-02-28,6903.9501953125,7017.60009765625,6883.35009765625,7008.10009765625,1858700,Pre-COVID,-0.0382930272403235
2020-03-02,6856.89990234375,7047.60009765625,6813.2001953125,6993.2001953125,2057200,COVID Crash,-0.0068149815160449
2020-03-03,6986.64990234375,7022.25,6846.7001953125,6889.4501953125,1446000,COVID Crash,0.0189225454429704
2020-03-04,6938.85009765625,7019.5498046875,6775.7998046875,6990.85009765625,1744000,COVID Crash,-0.0068415915146206
2020-03-05,6953.75,7013.64990234375,6892.75,6966.2998046875,1633900,COVID Crash,0.0021473157848996
2020-03-06,6895.0,6918.85009765625,6661.9501953125,6712.2001953125,1309000,COVID Crash,-0.0084486787704476
2020-03-09,6632.14990234375,6758.7001953125,6498.7998046875,6703.4501953125,1337000,COVID Crash,-0.0381218415745104
2020-03-11,6568.4501953125,6714.75,6539.75,6614.14990234375,1723200,COVID Crash,-0.0096046844491164
2020-03-12,6033.39990234375,6299.89990234375,5953.2001953125,6299.89990234375,2822100,COVID Crash,-0.0814576158848829
2020-03-13,6182.0,6292.85009765625,5265.7998046875,5641.5498046875,2033400,COVID Crash,0.024629578688879
2020-03-16,5843.7001953125,6041.35009765625,5826.10009765625,5970.14990234375,1402500,COVID Crash,-0.0547233588947752
2020-03-17,5803.85009765625,6020.7001953125,5767.5,5858.2998046875,1260300,COVID Crash,-0.0068193261673854
2020-03-18,5516.5,5896.85009765625,5491.0,5873.10009765625,1256200,COVID Crash,-0.0495102548861986
2020-03-19,5180.5,5429.5,5042.89990234375,5217.9501953125,2027400,COVID Crash,-0.0609081845372971
2020-03-20,5370.14990234375,5423.2001953125,5154.10009765625,5230.2001953125,2298300,COVID Crash,0.0366084166284625
2020-03-23,4626.5,5013.85009765625,4593.0498046875,4908.14990234375,1206400,COVID Crash,-0.1384784253451083
2020-03-24,4693.35009765625,4850.85009765625,4452.2001953125,4726.39990234375,1467100,COVID Crash,0.0144493888806334
2020-03-25,4936.14990234375,5001.89990234375,4577.14990234375,4600.0498046875,1474400,COVID Crash,0.0517327281441775
2020-03-26,5061.2998046875,5163.7001953125,4847.14990234375,4981.89990234375,2088100,COVID Crash,0.025353748330116
2020-03-27,4938.7001953125,5284.75,4866.0498046875,5245.60009765625,1755200,COVID Crash,-0.0242229494608192
2020-03-30,4669.14990234375,4848.0,4625.5,4834.14990234375,956000,COVID Crash,-0.0545791974221455
2020-03-31,4731.2998046875,4794.2998046875,4630.2001953125,4787.7998046875,1115800,COVID Crash,0.0133107532727858
2020-04-01,4657.5498046875,4803.5498046875,4612.7001953125,4708.9501953125,1081100,COVID Crash,-0.0155876826758964
2020-04-03,4517.75,4659.7998046875,4511.10009765625,4652.75,1041600,COVID Crash,-0.0300157401530738
2020-04-07,4951.5498046875,4970.85009765625,4656.5,4665.10009765625,1400800,COVID Crash,0.0960212062835481
2020-04-08,5043.60009765625,5257.0,4830.39990234375,4833.0,2196400,COVID Crash,0.0185901983418623
2020-04-09,5568.4501953125,5607.35009765625,5146.39990234375,5160.85009765625,2261800,COVID Crash,0.1040625916991608
2020-04-13,5432.10009765625,5554.39990234375,5308.85009765625,5554.39990234375,1535600,COVID Crash,-0.0244861842835604
2020-04-15,5333.0,5592.7998046875,5314.25,5495.5498046875,2214700,COVID Crash,-0.018243422594331
2020-04-16,5394.14990234375,5420.39990234375,5235.64990234375,5271.25,1684700,COVID Crash,0.0114663233346614
2020-04-17,5668.89990234375,5702.64990234375,5507.75,5586.39990234375,1966100,COVID Crash,0.0509348099281818
2020-04-20,5591.0,5728.4501953125,5565.9501953125,5724.89990234375,2287900,COVID Crash,-0.0137416260095796
2020-04-21,5294.0498046875,5447.89990234375,5268.14990234375,5447.89990234375,1469300,COVID Crash,-0.0531121794513503
2020-04-22,5426.85009765625,5468.25,5243.60009765625,5267.7998046875,1447500,COVID Crash,0.0250848212366956
2020-04-23,5464.75,5518.7001953125,5390.9501953125,5439.10009765625,1092400,COVID Crash,0.0069837754243697
2020-04-24,5377.25,5462.5,5362.85009765625,5405.89990234375,881800,COVID Crash,-0.0160117114232124
2020-04-27,5433.2001953125,5528.7998046875,5405.7001953125,5458.64990234375,1061500,COVID Crash,0.0104049830884744
2020-04-28,5447.10009765625,5524.0498046875,5399.2998046875,5476.85009765625,990400,COVID Crash,0.0025583269241105
2020-04-29,5543.75,5568.0,5461.0498046875,5492.0,2000100,COVID Crash,0.0177433681428649
2020-04-30,5901.39990234375,5926.5,5660.5498046875,5667.35009765625,3370800,COVID Crash,0.0645140748308905
2020-05-04,5476.2001953125,5652.7998046875,5436.0498046875,5647.85009765625,1770700,COVID Crash,-0.07205065138229
2020-05-05,5451.89990234375,5602.10009765625,5442.75,5582.14990234375,1613600,COVID Crash,-0.0044374369274429
2020-05-06,5552.39990234375,5593.2998046875,5351.2001953125,5471.60009765625,1422200,COVID Crash,0.0184339407913185
2020-05-07,5519.0,5616.39990234375,5505.4501953125,5549.9501953125,1010100,COVID Crash,-0.0060153992744023
2020-05-08,5447.75,5623.75,5424.7998046875,5622.7001953125,1209200,COVID Crash,-0.012909947454249
2020-05-11,5679.7001953125,5789.7001953125,5514.39990234375,5517.60009765625,3018600,COVID Crash,0.0425772466270477
2020-05-12,5708.9501953125,5735.64990234375,5502.7998046875,5653.60009765625,1644500,COVID Crash,0.0051499197130404
2020-05-13,5844.60009765625,6033.9501953125,5815.5,6014.2001953125,1792600,COVID Crash,0.0237609188559972
2020-05-14,5804.0498046875,5865.9501953125,5668.39990234375,5698.5498046875,1097800,COVID Crash,-0.0069380782758791
2020-05-15,5745.7001953125,5827.14990234375,5680.25,5823.2998046875,1242300,COVID Crash,-0.0100532578696818
2020-05-18,5430.0498046875,5752.14990234375,5411.9501953125,5747.5,1424200,COVID Crash,-0.0549368014158685
2020-05-19,5486.14990234375,5575.60009765625,5456.10009765625,5538.64990234375,1422000,COVID Crash,0.0103314149361617
2020-05-20,5603.7998046875,5632.4501953125,5436.35009765625,5464.85009765625,1162200,COVID Crash,0.0214448938578015
2020-05-21,5749.89990234375,5784.2998046875,5588.35009765625,5616.9501953125,1300600,COVID Crash,0.0260716126107929
2020-05-22,5767.0,5789.25,5639.64990234375,5707.25,1012100,COVID Crash,0.0029739817991056
2020-05-26,5854.2998046875,5872.75,5775.39990234375,5817.2001953125,1124100,COVID Crash,0.0151378194360152
2020-05-27,5896.9501953125,5910.75,5791.25,5872.4501953125,1399300,COVID Crash,0.007285310292932
2020-05-28,6112.2998046875,6131.35009765625,5876.39990234375,5922.14990234375,2494100,COVID Crash,0.0365188109518344
2020-05-29,6218.7998046875,6246.9501953125,6016.0,6036.4501953125,3304100,COVID Crash,0.0174238835467994
2020-06-01,6419.5,6485.85009765625,6294.0498046875,6299.0498046875,2271700,COVID Crash,0.0322731397722788
2020-06-02,6471.2998046875,6542.64990234375,6395.5,6455.7998046875,3130300,COVID Crash,0.0080691338402523
2020-06-03,6498.64990234375,6622.10009765625,6475.2998046875,6567.9501953125,2032500,COVID Crash,0.004226368501184
2020-06-04,6511.35009765625,6564.9501953125,6411.25,6501.64990234375,1749700,COVID Crash,0.0019542821206477
2020-06-05,6628.75,6645.14990234375,6527.0,6563.7998046875,3189600,COVID Crash,0.0180300399430231
2020-06-08,6610.5498046875,6743.14990234375,6588.5,6707.9501953125,3484800,COVID Crash,-0.0027456451536865
2020-06-09,6577.7001953125,6665.75,6525.25,6648.9501953125,2152800,COVID Crash,-0.0049692703853023
2020-06-10,6502.64990234375,6598.5,6470.5,6568.7998046875,1878900,COVID Crash,-0.0114098074920218
2020-06-11,6373.60009765625,6549.89990234375,6345.7998046875,6491.9501953125,1381200,COVID Crash,-0.0198457254543238
2020-06-12,6559.39990234375,6578.39990234375,6074.14990234375,6075.2998046875,2074100,COVID Crash,0.0291514688465979
2020-06-15,6443.0,6573.2001953125,6417.75,6530.75,1684700,COVID Crash,-0.0177455108815912
2020-06-16,6451.0498046875,6582.64990234375,6355.75,6561.2001953125,2978100,COVID Crash,0.0012493876590873
2020-06-17,6503.5,6545.5,6394.4501953125,6418.85009765625,2109400,COVID Crash,0.0081304899048195
2020-06-18,6535.89990234375,6557.0498046875,6454.64990234375,6487.10009765625,1129200,COVID Crash,0.0049819177894594
2020-06-19,6634.5,6664.75,6500.14990234375,6567.7998046875,2573600,COVID Crash,0.0150859252940658
2020-06-22,6729.10009765625,6753.0498046875,6636.5,6656.2998046875,1544100,COVID Crash,0.0142588134232044
2020-06-23,6789.2001953125,6817.64990234375,6744.10009765625,6763.0498046875,1631200,COVID Crash,0.0089313722167965
2020-06-24,6742.7998046875,6935.75,6727.39990234375,6854.25,2374000,COVID Crash,-0.0068344413613015
2020-06-25,6737.85009765625,6791.75,6645.14990234375,6681.75,1559500,COVID Crash,-0.0007340729629565
2020-06-26,6731.4501953125,6808.7998046875,6705.0,6807.39990234375,1653500,COVID Crash,-0.0009498433849064
2020-06-29,6645.85009765625,6728.64990234375,6605.5,6685.85009765625,1569300,COVID Crash,-0.0127164422483372
2020-06-30,6719.14990234375,6753.5,6670.89990234375,6718.39990234375,1561800,COVID Crash,0.0110294098738925
2020-07-01,6718.60009765625,6785.2998046875,6702.5,6743.35009765625,1445900,Recovery,-8.18265250055461e-05
2020-07-02,6907.10009765625,6923.89990234375,6751.9501953125,6761.0,1726600,Recovery,0.0280564399220244
2020-07-03,6971.0498046875,6992.2998046875,6903.10009765625,6921.7001953125,2452000,Recovery,0.0092585464416463
2020-07-06,7171.75,7193.5498046875,6993.7998046875,7029.5,2204900,Recovery,0.0287905266689594
2020-07-07,7199.5498046875,7217.7001953125,7099.5,7172.35009765625,1777200,Recovery,0.0038762930508593
2020-07-08,7059.35009765625,7252.10009765625,7037.89990234375,7225.14990234375,1441100,Recovery,-0.0194733991478145
2020-07-09,7085.60009765625,7112.0498046875,7022.2001953125,7101.89990234375,1062900,Recovery,0.0037184726124739
2020-07-10,7041.10009765625,7158.2001953125,7020.2998046875,7066.0,1282000,Recovery,-0.0062803431447845
2020-07-13,7084.4501953125,7139.85009765625,7035.89990234375,7094.14990234375,1365800,Recovery,0.0061567222529161
2020-07-14,6916.0,7050.10009765625,6883.7001953125,7047.64990234375,1077200,Recovery,-0.0237774549426512
2020-07-15,6931.0498046875,7003.5498046875,6910.2001953125,6960.39990234375,1126600,Recovery,0.0021760851196501
2020-07-16,7015.89990234375,7027.25,6853.75,6940.75,1081100,Recovery,0.0122420268281531
2020-07-17,7137.2998046875,7154.75,7016.85009765625,7039.5498046875,1193400,Recovery,0.0173035396789504
2020-07-20,7175.85009765625,7183.2001953125,7105.5498046875,7161.7001953125,1047300,Recovery,0.0054012433306265
2020-07-21,7295.75,7317.5498046875,7198.25,7209.0,1443400,Recovery,0.016708808115001
2020-07-22,7203.9501953125,7306.75,7154.14990234375,7301.0,1194900,Recovery,-0.0125826412209162
2020-07-23,7301.0498046875,7313.0,7172.39990234375,7205.7998046875,771200,Recovery,0.0134786619482989
2020-07-24,7218.64990234375,7271.0,7178.85009765625,7228.39990234375,1070700,Recovery,-0.0112860348234916
2020-07-27,7186.4501953125,7238.60009765625,7121.9501953125,7233.89990234375,786100,Recovery,-0.0044606273287745
2020-07-28,7416.89990234375,7438.0498046875,7185.25,7193.14990234375,1407200,Recovery,0.0320672516705904
2020-07-29,7330.25,7464.14990234375,7299.7001953125,7425.75,1033600,Recovery,-0.0116827655064305
2020-07-30,7287.85009765625,7398.89990234375,7270.5498046875,7340.7998046875,1014200,Recovery,-0.0057842368737424
2020-07-31,7279.75,7328.5,7225.75,7311.4501953125,861600,Recovery,-0.0011114522867113
2020-08-03,7240.25,7469.10009765625,7224.7998046875,7323.64990234375,2779400,Recovery,-0.0054260105086025
2020-08-04,7353.9501953125,7381.64990234375,7273.2001953125,7282.4501953125,1835800,Recovery,0.015703904604468
2020-08-05,7489.10009765625,7511.7998046875,7392.2001953125,7397.0,1797700,Recovery,0.0183778647875392
2020-08-06,7498.25,7532.39990234375,7433.10009765625,7521.9501953125,1202000,Recovery,0.001221762591558
2020-08-07,7554.4501953125,7598.2998046875,7468.2001953125,7484.9501953125,1556800,Recovery,0.0074951082335878
2020-08-10,7621.2998046875,7688.7001953125,7577.5,7593.7001953125,1736100,Recovery,0.0088490370108575
2020-08-11,7630.35009765625,7699.0498046875,7618.2998046875,7675.39990234375,1542300,Recovery,0.0011874999279235
2020-08-12,7785.0498046875,7808.10009765625,7586.75,7613.75,2022800,Recovery,0.020274260689397
2020-08-13,7879.75,7896.10009765625,7757.0498046875,7801.10009765625,4226700,Recovery,0.012164366020559
2020-08-14,7677.64990234375,7898.89990234375,7657.9501953125,7888.64990234375,2855900,Recovery,-0.025648034221422
2020-08-17,7865.5498046875,7879.5498046875,7667.75,7757.60009765625,1895300,Recovery,0.0244736221023036
2020-08-18,7941.85009765625,7979.2998046875,7878.2998046875,7879.5,1995200,Recovery,0.009700567012274
2020-08-19,7941.35009765625,8029.75,7927.60009765625,7987.14990234375,2201600,Recovery,-6.295762244967751e-05
2020-08-20,7911.60009765625,7948.5,7844.64990234375,7878.7001953125,1755900,Recovery,-0.0037462143885055
2020-08-21,7934.7001953125,7995.35009765625,7910.5498046875,7994.89990234375,1365600,Recovery,0.0029197756927947
2020-08-24,7948.39990234375,8062.9501953125,7932.5,7972.7001953125,1154200,Recovery,0.0017265563529851
2020-08-25,7983.60009765625,8034.39990234375,7933.2001953125,7997.0,1639700,Recovery,0.00442858886631
2020-08-26,8100.5,8143.25,8074.25,8096.60009765625,2757700,Recovery,0.0146425047489626
2020-08-27,8183.0,8198.5,8080.7001953125,8141.0498046875,2603000,Recovery,0.0101845565088574
2020-08-28,8111.85009765625,8223.599609375,8101.0498046875,8209.099609375,1718100,Recovery,-0.0086948432535439
2020-08-31,7840.35009765625,8177.0,7814.0,8161.75,2509100,Recovery,-0.0334695533979905
2020-09-01,7885.9501953125,7972.5498046875,7824.14990234375,7872.2001953125,1308200,Recovery,0.0058160792679247
2020-09-02,7976.9501953125,8004.25,7799.4501953125,7895.14990234375,1406900,Recovery,0.0115395098556534
2020-09-03,8049.5498046875,8097.89990234375,8008.0,8012.75,1753600,Recovery,0.0091011737064199
2020-09-04,7996.5498046875,8128.4501953125,7890.4501953125,7916.7998046875,1963000,Recovery,-0.0065842191533663
2020-09-07,7957.85009765625,8062.35009765625,7906.64990234375,8039.2998046875,1509800,Recovery,-0.0048395505532353
2020-09-08,7888.0,7995.64990234375,7867.85009765625,7975.2001953125,1245800,Recovery,-0.0087775085983112
2020-09-09,7903.10009765625,7926.7998046875,7780.2998046875,7836.7998046875,1744500,Recovery,0.0019143125831959
2020-09-10,7945.0,7980.10009765625,7873.0,7962.5498046875,1334100,Recovery,0.0053017046255274
2020-09-11,7956.7998046875,7995.25,7930.7998046875,7953.25,1147900,Recovery,0.0014851862413467
2020-09-14,8035.35009765625,8094.39990234375,7955.10009765625,7998.4501953125,2224200,Recovery,0.0098720961814917
2020-09-15,8033.5,8074.10009765625,7997.7998046875,8067.7998046875,1576200,Recovery,-0.0002302448099665
2020-09-16,8156.2001953125,8220.400390625,8041.0,8055.0,2102800,Recovery,0.0152735663549512
2020-09-17,8128.64990234375,8145.60009765625,8041.85009765625,8106.10009765625,1122500,Recovery,-0.0033778343234615
2020-09-18,8161.7001953125,8221.2998046875,8125.4501953125,8180.25,1706600,Recovery,0.0040659018860218
2020-09-21,7832.2001953125,8176.2998046875,7791.64990234375,8170.10009765625,1607800,Recovery,-0.0403714902673393
2020-09-22,7695.25,7846.2001953125,7600.2998046875,7837.89990234375,2138900,Recovery,-0.0174855330427411
2020-09-23,7690.89990234375,7793.0,7609.5498046875,7748.25,1588600,Recovery,-0.0005652964694129
2020-09-24,7418.85009765625,7614.0498046875,7398.35009765625,7598.10009765625,1610300,Recovery,-0.0353729483079859
2020-09-25,7669.5,7686.39990234375,7477.5,7505.5,2051100,Recovery,0.0337855461485783
2020-09-28,7902.5498046875,7918.2001953125,7734.14990234375,7750.2998046875,1720200,Recovery,0.0303865707917725
2020-09-29,7925.2001953125,8024.0,7861.10009765625,7950.89990234375,1579700,Recovery,0.0028662129546548
2020-09-30,7908.10009765625,7974.89990234375,7887.85009765625,7935.10009765625,1065800,Recovery,-0.0021576865233466
2020-10-01,7966.10009765625,8089.0498046875,7953.89990234375,7985.35009765625,1087600,Recovery,0.0073342521318349
2020-10-05,7957.9501953125,8061.64990234375,7878.2998046875,8055.75,1210800,Recovery,-0.0010230730525402
2020-10-06,8058.10009765625,8098.5498046875,7991.35009765625,8026.10009765625,2379100,Recovery,0.0125848867969469
2020-10-07,8170.0498046875,8184.14990234375,8039.89990234375,8076.85009765625,1308400,Recovery,0.0138928166285512
2020-10-08,8183.7001953125,8236.5498046875,8125.64990234375,8209.7998046875,1096200,Recovery,0.0016707842609684
2020-10-09,8163.5,8260.400390625,8132.10009765625,8191.5,917300,Recovery,-0.0024683449821476
2020-10-12,8102.5,8211.849609375,8068.25,8208.900390625,1043500,Recovery,-0.0074722851718013
2020-10-13,8052.85009765625,8135.2001953125,8038.25,8099.2998046875,930400,Recovery,-0.0061277262997531
2020-10-14,8031.0498046875,8065.89990234375,7968.39990234375,8043.35009765625,1034400,Recovery,-0.0027071524620947
2020-10-15,7935.35009765625,8120.25,7909.0,8043.0498046875,1624000,Recovery,-0.0119162138647668
2020-10-16,7959.4501953125,8036.5,7932.5498046875,7955.64990234375,1360900,Recovery,0.0030370553736964
2020-10-19,7870.35009765625,8027.0,7844.60009765625,8025.25,835900,Recovery,-0.0111942528026274
2020-10-20,7896.7001953125,7946.5,7824.75,7858.2998046875,731000,Recovery,0.0033480210320118
2020-10-21,7878.0498046875,7991.9501953125,7784.35009765625,7955.25,971600,Recovery,-0.0023617954542671
2020-10-22,7864.14990234375,7888.60009765625,7810.89990234375,7857.0,1370000,Recovery,-0.0017643836594533
2020-10-23,8094.60009765625,8119.10009765625,7883.75,7917.4501953125,2016700,Recovery,0.0293038914789529
2020-10-26,7833.64990234375,8135.35009765625,7801.2998046875,8111.89990234375,1701000,Recovery,-0.0322375648165814
2020-10-27,7930.64990234375,7963.85009765625,7765.75,7868.10009765625,1536200,Recovery,0.0123824783095014
2020-10-28,7922.75,8069.25,7884.39990234375,7979.14990234375,2493600,Recovery,-0.0009961229459158
2020-10-29,7846.75,7894.75,7790.85009765625,7843.75,1263000,Recovery,-0.009592628822063
2020-10-30,7758.39990234375,7895.4501953125,7707.89990234375,7848.75,1325300,Recovery,-0.0112594510665243
2020-11-02,7732.25,7840.10009765625,7686.85009765625,7821.7998046875,987500,Recovery,-0.003370527772853
2020-11-03,7848.85009765625,7885.85009765625,7756.14990234375,7789.5498046875,1296200,Recovery,0.0150797112944163
2020-11-04,7901.75,7946.4501953125,7827.25,7852.4501953125,1039300,Recovery,0.0067398283424404
2020-11-05,7995.5,8005.89990234375,7918.60009765625,7974.39990234375,914000,Recovery,0.0118644604043407
2020-11-06,8006.10009765625,8096.7001953125,7973.60009765625,8009.5,1371700,Recovery,0.0013257579458758
2020-11-09,8067.64990234375,8085.75,7992.0498046875,8075.2001953125,1171200,Recovery,0.0076878634961756
2020-11-10,8127.25,8153.9501953125,8045.89990234375,8153.60009765625,2366400,Recovery,0.0073875414002453
2020-11-11,8255.2001953125,8300.650390625,8143.0,8171.9501953125,1828100,Recovery,0.0157433566473899
2020-11-12,8284.0498046875,8352.099609375,8234.75,8256.349609375,1297000,Recovery,0.003494719533438
2020-11-13,8308.900390625,8347.599609375,8251.7998046875,8282.75,1036200,Recovery,0.0029998112666389
2020-11-17,8425.5498046875,8437.4501953125,8339.349609375,8389.2998046875,1475200,Recovery,0.0140390916461239
2020-11-18,8686.599609375,8716.25,8421.2998046875,8426.599609375,3027300,Recovery,0.030983118103731
2020-11-19,8628.2998046875,8807.599609375,8594.75,8646.849609375,2089900,Recovery,-0.0067114644750726
2020-11-20,8684.75,8712.150390625,8572.099609375,8661.7998046875,1594100,Recovery,0.0065424471321491
2020-11-23,8738.599609375,8767.7998046875,8651.099609375,8744.349609375,1410700,Recovery,0.0062004789285816
2020-11-24,8887.9501953125,8942.150390625,8767.650390625,8776.650390625,1191100,Recovery,0.017090906165019
2020-11-25,8738.4501953125,8961.099609375,8708.75,8951.5498046875,1215100,Recovery,-0.0168205262984986
2020-11-26,8767.75,8823.7001953125,8682.0,8757.599609375,1074800,Recovery,0.0033529749592458
2020-11-27,8891.599609375,8972.5498046875,8808.349609375,8829.0498046875,2640600,Recovery,0.0141255863106271
2020-12-01,8987.150390625,8999.75,8855.0498046875,8999.75,1275600,Recovery,0.0107461857762076
2020-12-02,9093.7001953125,9103.900390625,8985.9501953125,9010.5,1511500,Recovery,0.0118557941122969
2020-12-03,9245.2998046875,9256.900390625,9123.25,9150.7001953125,1049600,Recovery,0.0166708387255987
2020-12-04,9302.2001953125,9408.75,9207.5,9290.650390625,1186400,Recovery,0.00615452087299
2020-12-07,9311.099609375,9339.900390625,9260.599609375,9313.0498046875,746600,Recovery,0.0009566999070804
2020-12-08,9297.849609375,9456.650390625,9235.75,9330.4501953125,953900,Recovery,-0.0014230327840826
2020-12-09,9293.2998046875,9345.0498046875,9283.150390625,9331.7001953125,886400,Recovery,-0.0004893394579014
2020-12-10,9200.849609375,9332.7001953125,9173.25,9286.5498046875,807300,Recovery,-0.0099480482988258
2020-12-11,9188.9501953125,9274.5498046875,9133.650390625,9234.849609375,926400,Recovery,-0.0012932951376984
2020-12-14,9093.099609375,9251.2998046875,9074.900390625,9248.650390625,776800,Recovery,-0.0104310703508215
2020-12-15,9149.75,9168.7001953125,9052.0498046875,9078.25,882600,Recovery,0.006230041796374
2020-12-16,9239.099609375,9290.9501953125,9207.400390625,9239.4501953125,1580100,Recovery,0.0097652514412962
2020-12-17,9185.2001953125,9288.0,9146.400390625,9265.7001953125,1053800,Recovery,-0.0058338383978248
2020-12-18,9168.650390625,9200.849609375,9091.7998046875,9180.25,1023800,Recovery,-0.0018017903078417
2020-12-21,8745.0,9132.650390625,8560.2001953125,9128.349609375,1537200,Recovery,-0.0462064068947579
2020-12-22,8818.599609375,8854.400390625,8540.9501953125,8754.400390625,2011000,Recovery,0.008416193181818
2020-12-23,8935.9501953125,8955.75,8786.4501953125,8825.7001953125,1109800,Recovery,0.0133071679331879
2020-12-24,8978.0498046875,9052.7001953125,8937.4501953125,8966.4501953125,1180300,Recovery,0.0047112627593968
2020-12-28,9066.849609375,9102.7001953125,9029.349609375,9035.849609375,1353000,Recovery,0.0098907676632777
2020-12-29,9043.900390625,9128.849609375,8997.2998046875,9109.9501953125,1135300,Recovery,-0.0025311127611812
2020-12-30,9164.7998046875,9189.9501953125,9001.400390625,9077.150390625,798900,Recovery,0.0133680612170192
2020-12-31,9193.5,9216.650390625,9155.599609375,9174.4501953125,1008300,Recovery,0.0031315681656047
2021-01-04,9417.9501953125,9434.349609375,9267.5,9346.150390625,1641300,Recovery,0.0244140093884266
2021-01-05,9416.0498046875,9431.0,9293.4501953125,9356.900390625,1361400,Recovery,-0.0002017838898686
2021-01-06,9379.5498046875,9484.0498046875,9279.0498046875,9424.5,1301900,Recovery,-0.0038763601252225
